busId,timestamp,latitude,longitude,speed
busId,timestamp,0,000000,0,000000,0,00
BUS01,2025-05-15T12:42:00,40,417311,-3,697142,10,95
BUS01,2025-05-15T12:43:00,40,417259,-3,696806,44,30
BUS01,2025-05-15T12:44:00,40,417092,-3,697303,13,97
BUS01,2025-05-15T12:45:00,40,417319,-3,697179,7,00
BUS01,2025-05-15T12:46:00,40,417522,-3,697008,23,41
BUS01,2025-05-15T12:47:00,40,417767,-3,697228,13,70
BUS01,2025-05-15T12:48:00,40,417876,-3,696865,44,53
BUS01,2025-05-15T12:49:00,40,417426,-3,696633,6,91
BUS01,2025-05-15T12:50:00,40,417062,-3,696155,20,29
BUS01,2025-05-15T12:51:00,40,417375,-3,695949,16,52
BUS01,2025-05-15T12:52:00,40,416942,-3,695996,11,81
BUS01,2025-05-15T12:53:00,40,417272,-3,696385,36,10
BUS01,2025-05-15T12:54:00,40,416932,-3,696277,39,76
BUS01,2025-05-15T12:55:00,40,417379,-3,696646,2,43
BUS01,2025-05-15T12:56:00,40,417705,-3,696594,55,58
BUS01,2025-05-15T12:57:00,40,417593,-3,696764,35,11
BUS01,2025-05-15T12:58:00,40,417189,-3,696917,10,93
BUS01,2025-05-15T12:59:00,40,417362,-3,696887,39,40
BUS01,2025-05-15T13:00:00,40,417124,-3,696431,23,13
BUS01,2025-05-15T13:01:00,40,417091,-3,696437,58,74
BUS01,2025-05-15T13:02:00,40,417378,-3,696246,2,64
BUS01,2025-05-15T13:03:00,40,417438,-3,696707,0,00
BUS01,2025-05-15T13:04:00,40,417155,-3,696291,8,18
BUS01,2025-05-15T13:05:00,40,417038,-3,695866,22,12
BUS01,2025-05-15T13:06:00,40,417091,-3,696193,44,66
BUS01,2025-05-15T13:07:00,40,417047,-3,695889,48,87
BUS01,2025-05-15T13:08:00,40,417533,-3,696219,23,65
BUS01,2025-05-15T13:09:00,40,417210,-3,696454,40,49
BUS01,2025-05-15T13:10:00,40,417498,-3,696465,41,77
BUS01,2025-05-15T13:11:00,40,417873,-3,696555,11,95
BUS02,2025-05-15T12:12:00,40,420235,-3,702354,14,14
BUS02,2025-05-15T12:13:00,40,420418,-3,702038,43,98
BUS02,2025-05-15T12:14:00,40,420278,-3,702426,13,56
BUS02,2025-05-15T12:15:00,40,420610,-3,702772,54,81
BUS02,2025-05-15T12:16:00,40,420174,-3,702887,27,53
BUS02,2025-05-15T12:17:00,40,420019,-3,702522,23,24
BUS02,2025-05-15T12:18:00,40,419573,-3,702995,0,00
BUS02,2025-05-15T12:19:00,40,419734,-3,702547,0,97
BUS02,2025-05-15T12:20:00,40,419522,-3,703000,47,77
BUS02,2025-05-15T12:21:00,40,419358,-3,703454,26,98
BUS02,2025-05-15T12:22:00,40,419333,-3,703392,18,80
BUS02,2025-05-15T12:23:00,40,419823,-3,703595,13,48
BUS02,2025-05-15T12:24:00,40,419716,-3,703140,28,11
BUS02,2025-05-15T12:25:00,40,419513,-3,703590,30,10
BUS02,2025-05-15T12:26:00,40,419909,-3,703863,53,36
BUS02,2025-05-15T12:27:00,40,419615,-3,703680,27,59
BUS02,2025-05-15T12:28:00,40,419579,-3,703742,0,00
BUS02,2025-05-15T12:29:00,40,419122,-3,703366,58,81
BUS02,2025-05-15T12:30:00,40,419419,-3,703550,44,76
BUS02,2025-05-15T12:31:00,40,419814,-3,703134,9,21
BUS02,2025-05-15T12:32:00,40,420107,-3,703597,21,45
BUS02,2025-05-15T12:33:00,40,419876,-3,704034,35,25
BUS02,2025-05-15T12:34:00,40,420277,-3,703896,14,49
BUS02,2025-05-15T12:35:00,40,420705,-3,704335,32,12
BUS02,2025-05-15T12:36:00,40,420870,-3,704403,36,74
BUS02,2025-05-15T12:37:00,40,421013,-3,704509,34,46
BUS02,2025-05-15T12:38:00,40,420933,-3,704540,40,91
BUS02,2025-05-15T12:39:00,40,421187,-3,704124,43,53
BUS02,2025-05-15T12:40:00,40,421434,-3,704002,58,43
BUS02,2025-05-15T12:41:00,40,421829,-3,703864,40,06
BUS02,2025-05-15T12:42:00,40,421987,-3,703421,47,16
BUS02,2025-05-15T12:43:00,40,422042,-3,703626,46,97
BUS02,2025-05-15T12:44:00,40,421778,-3,703415,47,87
BUS02,2025-05-15T12:45:00,40,421902,-3,703509,58,06
BUS02,2025-05-15T12:46:00,40,421863,-3,703811,55,60
BUS02,2025-05-15T12:47:00,40,422176,-3,703904,3,54
BUS02,2025-05-15T12:48:00,40,422136,-3,704010,0,00
BUS02,2025-05-15T12:49:00,40,422427,-3,704150,41,72
BUS02,2025-05-15T12:50:00,40,422205,-3,704234,13,98
BUS02,2025-05-15T12:51:00,40,421824,-3,704592,6,50
BUS02,2025-05-15T12:52:00,40,421904,-3,704667,10,25
BUS02,2025-05-15T12:53:00,40,422233,-3,704737,38,11
BUS02,2025-05-15T12:54:00,40,421821,-3,705063,24,67
BUS02,2025-05-15T12:55:00,40,421878,-3,705133,39,78
BUS02,2025-05-15T12:56:00,40,422159,-3,705277,10,05
BUS02,2025-05-15T12:57:00,40,422640,-3,705396,14,69
BUS02,2025-05-15T12:58:00,40,423135,-3,705158,13,53
BUS02,2025-05-15T12:59:00,40,422763,-3,704987,0,86
BUS02,2025-05-15T13:00:00,40,422698,-3,705482,57,16
BUS02,2025-05-15T13:01:00,40,422955,-3,705124,23,73
BUS02,2025-05-15T13:02:00,40,423009,-3,705430,8,15
BUS02,2025-05-15T13:03:00,40,422605,-3,705013,43,56
BUS02,2025-05-15T13:04:00,40,422678,-3,705427,1,73
BUS02,2025-05-15T13:05:00,40,422959,-3,704982,47,36
BUS02,2025-05-15T13:06:00,40,423131,-3,704559,59,68
BUS02,2025-05-15T13:07:00,40,423378,-3,704970,3,62
BUS02,2025-05-15T13:08:00,40,423668,-3,705344,29,44
BUS02,2025-05-15T13:09:00,40,423825,-3,705028,11,79
BUS02,2025-05-15T13:10:00,40,423904,-3,705330,30,25
BUS02,2025-05-15T13:11:00,40,424047,-3,705723,19,68
BUS03,2025-05-15T12:12:00,40,418305,-3,699874,59,45
BUS03,2025-05-15T12:13:00,40,418006,-3,699485,10,23
BUS03,2025-05-15T12:14:00,40,418258,-3,699722,27,84
BUS03,2025-05-15T12:15:00,40,418348,-3,699750,26,56
BUS03,2025-05-15T12:16:00,40,418282,-3,699813,37,00
BUS03,2025-05-15T12:17:00,40,418364,-3,699695,22,32
BUS03,2025-05-15T12:18:00,40,418218,-3,699247,4,78
BUS03,2025-05-15T12:19:00,40,418670,-3,699745,59,82
BUS03,2025-05-15T12:20:00,40,418815,-3,699292,32,65
BUS03,2025-05-15T12:21:00,40,419244,-3,699190,21,66
BUS03,2025-05-15T12:22:00,40,419040,-3,699450,7,87
BUS03,2025-05-15T12:23:00,40,419233,-3,699342,39,89
BUS03,2025-05-15T12:24:00,40,419069,-3,699704,21,22
BUS03,2025-05-15T12:25:00,40,419259,-3,699247,33,65
BUS03,2025-05-15T12:26:00,40,419740,-3,698888,0,00
BUS03,2025-05-15T12:27:00,40,419536,-3,698505,26,38
BUS03,2025-05-15T12:28:00,40,419517,-3,698553,23,84
BUS03,2025-05-15T12:29:00,40,420017,-3,698762,0,00
BUS03,2025-05-15T12:30:00,40,420467,-3,699250,59,77
BUS03,2025-05-15T12:31:00,40,420597,-3,699390,48,31
BUS03,2025-05-15T12:32:00,40,420903,-3,699841,36,56
BUS03,2025-05-15T12:33:00,40,420564,-3,700098,34,76
BUS03,2025-05-15T12:34:00,40,420231,-3,699639,56,59
BUS03,2025-05-15T12:35:00,40,420543,-3,699389,1,74
BUS03,2025-05-15T12:36:00,40,420423,-3,699503,38,29
BUS03,2025-05-15T12:37:00,40,420302,-3,699691,36,68
BUS03,2025-05-15T12:38:00,40,420771,-3,700154,8,88
BUS03,2025-05-15T12:39:00,40,420505,-3,700269,31,84
BUS03,2025-05-15T12:40:00,40,420405,-3,699848,37,63
BUS03,2025-05-15T12:41:00,40,420367,-3,700342,57,35
BUS03,2025-05-15T12:42:00,40,420513,-3,700009,2,08
BUS03,2025-05-15T12:43:00,40,420886,-3,700298,36,03
BUS03,2025-05-15T12:44:00,40,421261,-3,700168,19,34
BUS03,2025-05-15T12:45:00,40,421382,-3,699964,0,00
BUS03,2025-05-15T12:46:00,40,421815,-3,699657,33,88
BUS03,2025-05-15T12:47:00,40,422186,-3,699377,55,31
BUS03,2025-05-15T12:48:00,40,422529,-3,699812,52,23
BUS03,2025-05-15T12:49:00,40,422592,-3,700040,5,74
BUS03,2025-05-15T12:50:00,40,422236,-3,699544,25,69
BUS03,2025-05-15T12:51:00,40,422096,-3,699790,15,42
BUS03,2025-05-15T12:52:00,40,422458,-3,700189,2,95
BUS03,2025-05-15T12:53:00,40,422811,-3,700324,38,40
BUS03,2025-05-15T12:54:00,40,422969,-3,700733,1,43
BUS03,2025-05-15T12:55:00,40,423299,-3,700776,19,81
BUS03,2025-05-15T12:56:00,40,422929,-3,700925,34,18
BUS03,2025-05-15T12:57:00,40,423111,-3,701185,51,73
BUS03,2025-05-15T12:58:00,40,422853,-3,700774,49,24
BUS03,2025-05-15T12:59:00,40,423042,-3,700940,6,36
BUS03,2025-05-15T13:00:00,40,422973,-3,700445,30,41
BUS03,2025-05-15T13:01:00,40,423282,-3,700434,12,71
BUS03,2025-05-15T13:02:00,40,422874,-3,700451,20,22
BUS03,2025-05-15T13:03:00,40,422658,-3,700710,38,26
BUS03,2025-05-15T13:04:00,40,422795,-3,700371,5,29
BUS03,2025-05-15T13:05:00,40,422297,-3,700525,2,54
BUS03,2025-05-15T13:06:00,40,421963,-3,700323,13,34
BUS03,2025-05-15T13:07:00,40,422282,-3,699931,11,60
BUS03,2025-05-15T13:08:00,40,421860,-3,699833,47,91
BUS03,2025-05-15T13:09:00,40,421388,-3,699919,50,56
BUS03,2025-05-15T13:10:00,40,421676,-3,699803,41,87
BUS03,2025-05-15T13:11:00,40,421325,-3,699585,35,10
