busId,timestamp,latitude,longitude,speed
busId,timestamp,0,000000,0,000000,0,00
BUS02,2025-05-15T11:31:00,40,418670,-3,699343,37,52
BUS02,2025-05-15T11:32:00,40,418173,-3,699455,53,70
BUS02,2025-05-15T11:33:00,40,418167,-3,699323,29,41
BUS02,2025-05-15T11:34:00,40,418483,-3,698969,27,15
BUS02,2025-05-15T11:35:00,40,418353,-3,698768,41,54
BUS02,2025-05-15T11:36:00,40,418206,-3,698390,54,91
BUS02,2025-05-15T11:37:00,40,418206,-3,698846,46,36
BUS02,2025-05-15T11:38:00,40,418205,-3,698446,34,52
BUS02,2025-05-15T11:39:00,40,418555,-3,698113,12,01
BUS02,2025-05-15T11:40:00,40,418683,-3,698072,7,52
BUS02,2025-05-15T11:41:00,40,418679,-3,698102,28,59
BUS02,2025-05-15T11:42:00,40,418748,-3,697904,45,01
BUS02,2025-05-15T11:43:00,40,419103,-3,697440,15,22
BUS02,2025-05-15T11:44:00,40,419505,-3,697446,34,27
BUS02,2025-05-15T11:45:00,40,419397,-3,697269,50,55
BUS02,2025-05-15T11:46:00,40,419228,-3,697146,0,10
BUS02,2025-05-15T11:47:00,40,419280,-3,696726,57,46
BUS02,2025-05-15T11:48:00,40,419200,-3,697176,39,93
BUS02,2025-05-15T11:49:00,40,419101,-3,696997,0,40
BUS02,2025-05-15T11:50:00,40,419126,-3,696524,36,58
BUS02,2025-05-15T11:51:00,40,418985,-3,696283,41,03
BUS02,2025-05-15T11:52:00,40,418692,-3,696643,31,79
BUS02,2025-05-15T11:53:00,40,418606,-3,696578,30,28
BUS02,2025-05-15T11:54:00,40,419001,-3,696493,38,39
BUS02,2025-05-15T11:55:00,40,418880,-3,696987,19,15
BUS02,2025-05-15T11:56:00,40,418445,-3,697460,54,15
BUS02,2025-05-15T11:57:00,40,418234,-3,697373,48,02
BUS02,2025-05-15T11:58:00,40,418077,-3,697236,27,21
BUS02,2025-05-15T11:59:00,40,417602,-3,697261,36,00
BUS02,2025-05-15T12:00:00,40,418090,-3,697079,48,14
BUS02,2025-05-15T12:01:00,40,418577,-3,696581,56,04
BUS02,2025-05-15T12:02:00,40,418292,-3,696819,28,16
BUS02,2025-05-15T12:03:00,40,418083,-3,697313,4,88
BUS02,2025-05-15T12:04:00,40,417768,-3,696941,4,35
BUS02,2025-05-15T12:05:00,40,417319,-3,697352,52,20
BUS02,2025-05-15T12:06:00,40,417761,-3,697229,2,81
BUS02,2025-05-15T12:07:00,40,418047,-3,696912,3,78
BUS02,2025-05-15T12:08:00,40,418031,-3,696843,26,92
BUS02,2025-05-15T12:09:00,40,418455,-3,697073,27,36
BUS02,2025-05-15T12:10:00,40,418883,-3,696932,3,80
BUS02,2025-05-15T12:11:00,40,418706,-3,696441,55,86
BUS02,2025-05-15T12:12:00,40,419027,-3,696796,55,14
BUS02,2025-05-15T12:13:00,40,418777,-3,696625,4,42
BUS02,2025-05-15T12:14:00,40,418286,-3,696330,32,48
BUS03,2025-05-15T11:15:00,40,425494,-3,696136,55,40
BUS03,2025-05-15T11:16:00,40,425075,-3,696046,35,14
BUS03,2025-05-15T11:17:00,40,425148,-3,696437,49,79
BUS03,2025-05-15T11:18:00,40,425079,-3,696438,8,88
BUS03,2025-05-15T11:19:00,40,425254,-3,696626,55,99
BUS03,2025-05-15T11:20:00,40,424765,-3,696373,58,08
BUS03,2025-05-15T11:21:00,40,425019,-3,696014,21,16
BUS03,2025-05-15T11:22:00,40,425129,-3,695939,8,68
BUS03,2025-05-15T11:23:00,40,425411,-3,696073,43,06
BUS03,2025-05-15T11:24:00,40,425083,-3,696120,26,58
BUS03,2025-05-15T11:25:00,40,425017,-3,695683,12,74
BUS03,2025-05-15T11:26:00,40,425073,-3,695748,40,45
BUS03,2025-05-15T11:27:00,40,425428,-3,696204,35,07
BUS03,2025-05-15T11:28:00,40,425822,-3,695754,7,42
BUS03,2025-05-15T11:29:00,40,425544,-3,695557,21,17
BUS03,2025-05-15T11:30:00,40,425477,-3,695226,27,89
BUS03,2025-05-15T11:31:00,40,425823,-3,694921,30,35
BUS03,2025-05-15T11:32:00,40,426314,-3,695412,29,55
BUS03,2025-05-15T11:33:00,40,426290,-3,695553,43,34
BUS03,2025-05-15T11:34:00,40,425875,-3,695398,0,40
BUS03,2025-05-15T11:35:00,40,425955,-3,695140,59,57
BUS03,2025-05-15T11:36:00,40,425746,-3,694946,16,32
BUS03,2025-05-15T11:37:00,40,426083,-3,694926,35,04
BUS03,2025-05-15T11:38:00,40,426311,-3,695075,57,32
BUS03,2025-05-15T11:39:00,40,425993,-3,695410,35,44
BUS03,2025-05-15T11:40:00,40,425657,-3,695590,6,65
BUS03,2025-05-15T11:41:00,40,425487,-3,695975,3,37
BUS03,2025-05-15T11:42:00,40,425446,-3,695540,18,07
BUS03,2025-05-15T11:43:00,40,425369,-3,695679,25,83
BUS03,2025-05-15T11:44:00,40,425730,-3,695873,57,07
BUS03,2025-05-15T11:45:00,40,425310,-3,696194,16,18
BUS03,2025-05-15T11:46:00,40,425470,-3,696524,31,10
BUS03,2025-05-15T11:47:00,40,425489,-3,696566,45,87
BUS03,2025-05-15T11:48:00,40,425285,-3,696431,32,70
BUS03,2025-05-15T11:49:00,40,425113,-3,696156,18,90
BUS03,2025-05-15T11:50:00,40,425497,-3,696456,26,34
BUS03,2025-05-15T11:51:00,40,425002,-3,696508,44,22
BUS03,2025-05-15T11:52:00,40,424981,-3,696760,16,73
BUS03,2025-05-15T11:53:00,40,424660,-3,696889,16,50
BUS03,2025-05-15T11:54:00,40,424935,-3,696787,42,32
BUS03,2025-05-15T11:55:00,40,425358,-3,697189,49,08
BUS03,2025-05-15T11:56:00,40,425123,-3,696851,15,83
BUS03,2025-05-15T11:57:00,40,424915,-3,696672,6,54
BUS03,2025-05-15T11:58:00,40,425208,-3,696398,22,55
BUS03,2025-05-15T11:59:00,40,425522,-3,695920,20,51
BUS03,2025-05-15T12:00:00,40,425420,-3,696088,31,52
BUS03,2025-05-15T12:01:00,40,425622,-3,696041,58,31
BUS03,2025-05-15T12:02:00,40,425226,-3,696120,33,38
BUS03,2025-05-15T12:03:00,40,425598,-3,696206,27,29
BUS03,2025-05-15T12:04:00,40,426056,-3,696026,6,42
BUS03,2025-05-15T12:05:00,40,426446,-3,695625,42,02
BUS03,2025-05-15T12:06:00,40,426914,-3,696095,50,31
BUS03,2025-05-15T12:07:00,40,427399,-3,695781,28,73
BUS03,2025-05-15T12:08:00,40,427205,-3,695733,58,51
BUS03,2025-05-15T12:09:00,40,427113,-3,696195,42,64
BUS03,2025-05-15T12:10:00,40,426807,-3,696401,48,38
BUS03,2025-05-15T12:11:00,40,426797,-3,695956,14,75
BUS03,2025-05-15T12:12:00,40,426747,-3,696398,46,46
BUS03,2025-05-15T12:13:00,40,426729,-3,696260,23,14
BUS03,2025-05-15T12:14:00,40,427130,-3,696043,58,52
