busId,timestamp,latitude,longitude,speed
busId,timestamp,0,000000,0,000000,0,00
BUS02,2025-05-15T12:01:00,40,421753,-3,695890,17,49
BUS02,2025-05-15T12:02:00,40,422104,-3,696260,20,45
BUS02,2025-05-15T12:03:00,40,421859,-3,696120,12,51
BUS02,2025-05-15T12:04:00,40,422007,-3,696602,29,50
BUS02,2025-05-15T12:05:00,40,421516,-3,696223,44,44
BUS02,2025-05-15T12:06:00,40,421686,-3,696474,39,95
BUS02,2025-05-15T12:07:00,40,421675,-3,696208,43,16
BUS02,2025-05-15T12:08:00,40,421698,-3,696677,31,00
BUS02,2025-05-15T12:09:00,40,421911,-3,696923,9,33
BUS02,2025-05-15T12:10:00,40,422400,-3,696574,52,88
BUS02,2025-05-15T12:11:00,40,422547,-3,696536,15,74
BUS02,2025-05-15T12:12:00,40,422076,-3,696653,12,45
BUS02,2025-05-15T12:13:00,40,422135,-3,696468,7,39
BUS02,2025-05-15T12:14:00,40,422395,-3,696896,57,26
BUS02,2025-05-15T12:15:00,40,422240,-3,696472,42,13
BUS02,2025-05-15T12:16:00,40,422460,-3,696362,33,12
BUS02,2025-05-15T12:17:00,40,422384,-3,696717,45,79
BUS02,2025-05-15T12:18:00,40,422552,-3,696771,17,57
BUS02,2025-05-15T12:19:00,40,422460,-3,697154,48,11
BUS02,2025-05-15T12:20:00,40,422565,-3,696917,28,67
BUS02,2025-05-15T12:21:00,40,422820,-3,696444,20,33
BUS02,2025-05-15T12:22:00,40,422762,-3,696910,2,36
BUS02,2025-05-15T12:23:00,40,423240,-3,697126,26,88
BUS02,2025-05-15T12:24:00,40,423511,-3,697604,38,33
BUS02,2025-05-15T12:25:00,40,423976,-3,697613,35,18
BUS02,2025-05-15T12:26:00,40,423929,-3,697953,16,91
BUS02,2025-05-15T12:27:00,40,423732,-3,697706,3,37
BUS02,2025-05-15T12:28:00,40,423399,-3,698103,49,38
BUS02,2025-05-15T12:29:00,40,423211,-3,698448,30,57
BUS02,2025-05-15T12:30:00,40,423670,-3,698063,19,75
BUS02,2025-05-15T12:31:00,40,423443,-3,698178,2,29
BUS02,2025-05-15T12:32:00,40,423867,-3,698050,15,05
BUS02,2025-05-15T12:33:00,40,423634,-3,698145,40,64
BUS02,2025-05-15T12:34:00,40,423234,-3,698162,17,07
BUS02,2025-05-15T12:35:00,40,422905,-3,698311,39,46
BUS02,2025-05-15T12:36:00,40,422423,-3,698687,54,96
BUS02,2025-05-15T12:37:00,40,422885,-3,698273,54,96
BUS02,2025-05-15T12:38:00,40,422608,-3,698146,3,97
BUS02,2025-05-15T12:39:00,40,422378,-3,698525,8,47
BUS02,2025-05-15T12:40:00,40,422570,-3,698664,20,01
BUS02,2025-05-15T12:41:00,40,422449,-3,698690,45,56
BUS02,2025-05-15T12:42:00,40,421990,-3,698406,47,97
BUS02,2025-05-15T12:43:00,40,422470,-3,698474,32,74
BUS03,2025-05-15T11:44:00,40,422658,-3,697117,44,74
BUS03,2025-05-15T11:45:00,40,422264,-3,696843,32,63
BUS03,2025-05-15T11:46:00,40,422374,-3,697222,23,23
BUS03,2025-05-15T11:47:00,40,422682,-3,697540,47,90
BUS03,2025-05-15T11:48:00,40,423081,-3,697851,30,87
BUS03,2025-05-15T11:49:00,40,422852,-3,697803,10,74
BUS03,2025-05-15T11:50:00,40,422996,-3,697634,54,85
BUS03,2025-05-15T11:51:00,40,422790,-3,697220,57,28
BUS03,2025-05-15T11:52:00,40,423180,-3,697502,27,42
BUS03,2025-05-15T11:53:00,40,423271,-3,697849,1,62
BUS03,2025-05-15T11:54:00,40,423178,-3,697506,43,34
BUS03,2025-05-15T11:55:00,40,423100,-3,697582,57,06
BUS03,2025-05-15T11:56:00,40,422969,-3,697111,48,24
BUS03,2025-05-15T11:57:00,40,422753,-3,697027,59,56
BUS03,2025-05-15T11:58:00,40,423229,-3,696638,43,07
BUS03,2025-05-15T11:59:00,40,423238,-3,696348,27,69
BUS03,2025-05-15T12:00:00,40,423446,-3,696695,35,23
BUS03,2025-05-15T12:01:00,40,423369,-3,696414,16,99
BUS03,2025-05-15T12:02:00,40,423510,-3,696774,23,78
BUS03,2025-05-15T12:03:00,40,423414,-3,696465,24,08
BUS03,2025-05-15T12:04:00,40,423459,-3,696335,20,75
BUS03,2025-05-15T12:05:00,40,423042,-3,696290,41,53
BUS03,2025-05-15T12:06:00,40,422683,-3,696752,39,38
BUS03,2025-05-15T12:07:00,40,422241,-3,696630,0,98
BUS03,2025-05-15T12:08:00,40,421836,-3,696552,26,19
BUS03,2025-05-15T12:09:00,40,421983,-3,696353,14,68
BUS03,2025-05-15T12:10:00,40,422254,-3,696039,57,93
BUS03,2025-05-15T12:11:00,40,422357,-3,696441,17,72
BUS03,2025-05-15T12:12:00,40,422823,-3,696265,26,44
BUS03,2025-05-15T12:13:00,40,422999,-3,696362,40,73
BUS03,2025-05-15T12:14:00,40,422818,-3,696631,0,01
BUS03,2025-05-15T12:15:00,40,423086,-3,696351,49,59
BUS03,2025-05-15T12:16:00,40,423317,-3,696404,14,74
BUS03,2025-05-15T12:17:00,40,422963,-3,696132,40,98
BUS03,2025-05-15T12:18:00,40,422727,-3,696110,44,80
BUS03,2025-05-15T12:19:00,40,422313,-3,695974,5,59
BUS03,2025-05-15T12:20:00,40,422696,-3,696184,17,64
BUS03,2025-05-15T12:21:00,40,422232,-3,695741,21,08
BUS03,2025-05-15T12:22:00,40,421944,-3,696153,16,77
BUS03,2025-05-15T12:23:00,40,421831,-3,696159,39,45
BUS03,2025-05-15T12:24:00,40,422128,-3,696116,15,91
BUS03,2025-05-15T12:25:00,40,421924,-3,696388,57,06
BUS03,2025-05-15T12:26:00,40,421670,-3,696017,59,38
BUS03,2025-05-15T12:27:00,40,421543,-3,695787,44,74
BUS03,2025-05-15T12:28:00,40,421971,-3,696272,3,79
BUS03,2025-05-15T12:29:00,40,421632,-3,696654,49,38
BUS03,2025-05-15T12:30:00,40,421736,-3,696678,56,86
BUS03,2025-05-15T12:31:00,40,422032,-3,696596,23,46
BUS03,2025-05-15T12:32:00,40,422157,-3,696177,26,28
BUS03,2025-05-15T12:33:00,40,422091,-3,696055,3,68
BUS03,2025-05-15T12:34:00,40,422538,-3,696403,19,92
BUS03,2025-05-15T12:35:00,40,422806,-3,696597,32,15
BUS03,2025-05-15T12:36:00,40,423049,-3,696159,51,97
BUS03,2025-05-15T12:37:00,40,422560,-3,695943,31,63
BUS03,2025-05-15T12:38:00,40,422513,-3,695856,27,34
BUS03,2025-05-15T12:39:00,40,422143,-3,695935,20,02
BUS03,2025-05-15T12:40:00,40,422229,-3,696112,27,45
BUS03,2025-05-15T12:41:00,40,422042,-3,696028,46,02
BUS03,2025-05-15T12:42:00,40,422519,-3,696347,51,24
BUS03,2025-05-15T12:43:00,40,422506,-3,696532,19,06
