busId,timestamp,latitude,longitude,speed
busId,timestamp,0,000000,0,000000,0,00
BUS01,2025-05-15T00:54:00,40,421821,-3,700447,41,64
BUS01,2025-05-15T00:55:00,40,421715,-3,700270,56,09
BUS01,2025-05-15T00:56:00,40,421965,-3,700221,51,07
BUS02,2025-05-14T23:57:00,40,417413,-3,701918,6,57
BUS02,2025-05-14T23:58:00,40,417613,-3,701978,53,16
BUS02,2025-05-14T23:59:00,40,417257,-3,702141,8,27
BUS02,2025-05-15T00:00:00,40,417159,-3,702258,32,94
BUS02,2025-05-15T00:01:00,40,416882,-3,701955,7,48
BUS02,2025-05-15T00:02:00,40,417339,-3,701604,15,84
BUS02,2025-05-15T00:03:00,40,417658,-3,701791,30,97
BUS02,2025-05-15T00:04:00,40,418127,-3,702250,12,92
BUS02,2025-05-15T00:05:00,40,417867,-3,701959,44,54
BUS02,2025-05-15T00:06:00,40,417565,-3,701572,53,90
BUS02,2025-05-15T00:07:00,40,417654,-3,701724,47,86
BUS02,2025-05-15T00:08:00,40,417638,-3,701441,59,84
BUS02,2025-05-15T00:09:00,40,417861,-3,701659,20,50
BUS02,2025-05-15T00:10:00,40,417411,-3,701727,28,05
BUS02,2025-05-15T00:11:00,40,417888,-3,701549,27,39
BUS02,2025-05-15T00:12:00,40,418270,-3,701261,52,12
BUS02,2025-05-15T00:13:00,40,418450,-3,701674,47,51
BUS02,2025-05-15T00:14:00,40,418144,-3,701847,36,93
BUS02,2025-05-15T00:15:00,40,418091,-3,701505,55,23
BUS02,2025-05-15T00:16:00,40,418476,-3,701828,50,21
BUS02,2025-05-15T00:17:00,40,418789,-3,701630,56,05
BUS02,2025-05-15T00:18:00,40,418868,-3,701531,37,32
BUS02,2025-05-15T00:19:00,40,419222,-3,702008,55,33
BUS02,2025-05-15T00:20:00,40,419291,-3,701609,33,18
BUS02,2025-05-15T00:21:00,40,419668,-3,701691,12,39
BUS02,2025-05-15T00:22:00,40,419744,-3,701566,6,40
BUS02,2025-05-15T00:23:00,40,419921,-3,701649,26,26
BUS02,2025-05-15T00:24:00,40,419500,-3,702024,2,83
BUS02,2025-05-15T00:25:00,40,419621,-3,702115,41,60
BUS02,2025-05-15T00:26:00,40,419428,-3,701810,42,60
BUS02,2025-05-15T00:27:00,40,419164,-3,701386,2,67
BUS02,2025-05-15T00:28:00,40,419212,-3,700960,43,54
BUS02,2025-05-15T00:29:00,40,419510,-3,700930,3,68
BUS02,2025-05-15T00:30:00,40,419882,-3,700912,29,20
BUS02,2025-05-15T00:31:00,40,420285,-3,701203,59,49
BUS02,2025-05-15T00:32:00,40,420305,-3,700790,29,08
BUS02,2025-05-15T00:33:00,40,419865,-3,700417,51,08
BUS02,2025-05-15T00:34:00,40,419829,-3,700009,37,70
BUS02,2025-05-15T00:35:00,40,419584,-3,699760,5,86
BUS02,2025-05-15T00:36:00,40,419868,-3,699849,5,77
BUS02,2025-05-15T00:37:00,40,419701,-3,700062,27,92
BUS02,2025-05-15T00:38:00,40,419706,-3,700144,6,74
BUS02,2025-05-15T00:39:00,40,419303,-3,699728,44,63
BUS02,2025-05-15T00:40:00,40,419270,-3,699428,55,45
BUS02,2025-05-15T00:41:00,40,419490,-3,699014,52,95
BUS02,2025-05-15T00:42:00,40,419937,-3,698592,56,47
BUS02,2025-05-15T00:43:00,40,419842,-3,698682,43,81
BUS02,2025-05-15T00:44:00,40,419845,-3,698391,31,27
BUS02,2025-05-15T00:45:00,40,419346,-3,698106,41,76
BUS02,2025-05-15T00:46:00,40,419531,-3,697669,48,49
BUS02,2025-05-15T00:47:00,40,419469,-3,697737,36,68
BUS02,2025-05-15T00:48:00,40,419198,-3,697586,44,49
BUS02,2025-05-15T00:49:00,40,419110,-3,697111,26,62
BUS02,2025-05-15T00:50:00,40,419332,-3,697179,16,52
BUS02,2025-05-15T00:51:00,40,419364,-3,697652,18,89
BUS02,2025-05-15T00:52:00,40,419692,-3,697504,41,32
BUS02,2025-05-15T00:53:00,40,419809,-3,697464,26,97
BUS02,2025-05-15T00:54:00,40,419513,-3,697354,54,72
BUS02,2025-05-15T00:55:00,40,419523,-3,697142,22,51
BUS02,2025-05-15T00:56:00,40,419686,-3,697146,5,50
BUS03,2025-05-14T23:57:00,40,421251,-3,697892,33,79
BUS03,2025-05-14T23:58:00,40,421746,-3,698302,17,76
BUS03,2025-05-14T23:59:00,40,421812,-3,698637,14,31
BUS03,2025-05-15T00:00:00,40,421654,-3,698859,0,26
BUS03,2025-05-15T00:01:00,40,421341,-3,698731,3,90
BUS03,2025-05-15T00:02:00,40,421207,-3,698978,31,81
BUS03,2025-05-15T00:03:00,40,421396,-3,699474,46,99
BUS03,2025-05-15T00:04:00,40,421564,-3,699075,47,23
BUS03,2025-05-15T00:05:00,40,421369,-3,698662,20,54
BUS03,2025-05-15T00:06:00,40,421114,-3,698953,28,86
BUS03,2025-05-15T00:07:00,40,421467,-3,698908,10,84
BUS03,2025-05-15T00:08:00,40,421014,-3,699136,34,21
BUS03,2025-05-15T00:09:00,40,421402,-3,698958,23,40
BUS03,2025-05-15T00:10:00,40,421577,-3,699118,54,71
BUS03,2025-05-15T00:11:00,40,421622,-3,699279,1,07
BUS03,2025-05-15T00:12:00,40,422096,-3,699439,25,19
BUS03,2025-05-15T00:13:00,40,421849,-3,699737,33,35
BUS03,2025-05-15T00:14:00,40,421378,-3,699874,8,73
BUS03,2025-05-15T00:15:00,40,421780,-3,699991,23,87
BUS03,2025-05-15T00:16:00,40,421995,-3,699739,6,46
BUS03,2025-05-15T00:17:00,40,422025,-3,699455,22,93
BUS03,2025-05-15T00:18:00,40,421611,-3,699054,46,91
BUS03,2025-05-15T00:19:00,40,421375,-3,699244,3,19
BUS03,2025-05-15T00:20:00,40,421524,-3,698996,48,04
BUS03,2025-05-15T00:21:00,40,421236,-3,698790,44,79
BUS03,2025-05-15T00:22:00,40,421604,-3,698607,18,85
BUS03,2025-05-15T00:23:00,40,421963,-3,698776,11,58
BUS03,2025-05-15T00:24:00,40,422009,-3,698961,20,10
BUS03,2025-05-15T00:25:00,40,421663,-3,699381,54,88
BUS03,2025-05-15T00:26:00,40,421336,-3,699132,17,51
BUS03,2025-05-15T00:27:00,40,421607,-3,698764,0,67
BUS03,2025-05-15T00:28:00,40,421207,-3,699161,30,22
BUS03,2025-05-15T00:29:00,40,421557,-3,699281,57,81
BUS03,2025-05-15T00:30:00,40,421465,-3,699565,45,55
BUS03,2025-05-15T00:31:00,40,421956,-3,699872,10,87
BUS03,2025-05-15T00:32:00,40,422117,-3,699572,2,17
BUS03,2025-05-15T00:33:00,40,421735,-3,699710,13,31
BUS03,2025-05-15T00:34:00,40,421524,-3,699660,22,83
BUS03,2025-05-15T00:35:00,40,421563,-3,700013,53,44
BUS03,2025-05-15T00:36:00,40,421734,-3,700139,18,78
BUS03,2025-05-15T00:37:00,40,421927,-3,699760,54,36
BUS03,2025-05-15T00:38:00,40,421719,-3,699610,56,38
BUS03,2025-05-15T00:39:00,40,421647,-3,700011,3,39
BUS03,2025-05-15T00:40:00,40,421816,-3,699575,17,68
BUS03,2025-05-15T00:41:00,40,422042,-3,699306,0,47
BUS03,2025-05-15T00:42:00,40,421899,-3,699236,45,97
BUS03,2025-05-15T00:43:00,40,422118,-3,698952,16,50
BUS03,2025-05-15T00:44:00,40,422500,-3,698546,41,42
BUS03,2025-05-15T00:45:00,40,422735,-3,698597,42,33
BUS03,2025-05-15T00:46:00,40,422665,-3,698765,6,29
BUS03,2025-05-15T00:47:00,40,422971,-3,698899,50,21
BUS03,2025-05-15T00:48:00,40,423016,-3,698702,1,24
BUS03,2025-05-15T00:49:00,40,422750,-3,699021,8,34
BUS03,2025-05-15T00:50:00,40,422931,-3,698570,30,01
BUS03,2025-05-15T00:51:00,40,423174,-3,698797,44,41
BUS03,2025-05-15T00:52:00,40,423588,-3,699047,57,82
BUS03,2025-05-15T00:53:00,40,423115,-3,699381,17,64
BUS03,2025-05-15T00:54:00,40,423597,-3,699290,55,00
BUS03,2025-05-15T00:55:00,40,423650,-3,699008,5,67
BUS03,2025-05-15T00:56:00,40,423868,-3,699065,11,13
