busId,timestamp,latitude,longitude,speed
busId,timestamp,0,000000,0,000000,0,00
BUS02,2025-05-15T12:59:00,40,429802,-3,698946,12,85
BUS02,2025-05-15T13:00:00,40,430128,-3,698793,14,12
BUS02,2025-05-15T13:01:00,40,430561,-3,698903,17,13
BUS02,2025-05-15T13:02:00,40,430243,-3,698658,21,69
BUS02,2025-05-15T13:03:00,40,430427,-3,698878,30,88
BUS02,2025-05-15T13:04:00,40,430673,-3,698578,54,62
BUS02,2025-05-15T13:05:00,40,431143,-3,698615,55,39
BUS02,2025-05-15T13:06:00,40,430827,-3,698922,41,13
BUS02,2025-05-15T13:07:00,40,430502,-3,699193,56,33
BUS02,2025-05-15T13:08:00,40,430789,-3,699674,44,87
BUS02,2025-05-15T13:09:00,40,431046,-3,699621,0,00
BUS02,2025-05-15T13:10:00,40,431177,-3,699397,20,62
BUS02,2025-05-15T13:11:00,40,430681,-3,699620,3,88
BUS03,2025-05-15T12:12:00,40,421232,-3,700504,39,60
BUS03,2025-05-15T12:13:00,40,420866,-3,700664,38,25
BUS03,2025-05-15T12:14:00,40,421318,-3,701061,8,01
BUS03,2025-05-15T12:15:00,40,421777,-3,701285,0,06
BUS03,2025-05-15T12:16:00,40,421753,-3,701011,20,10
BUS03,2025-05-15T12:17:00,40,422044,-3,701038,36,00
BUS03,2025-05-15T12:18:00,40,422359,-3,700567,15,76
BUS03,2025-05-15T12:19:00,40,422204,-3,701066,9,92
BUS03,2025-05-15T12:20:00,40,421734,-3,700770,50,39
BUS03,2025-05-15T12:21:00,40,422224,-3,700647,34,99
BUS03,2025-05-15T12:22:00,40,421990,-3,700401,24,97
BUS03,2025-05-15T12:23:00,40,421988,-3,700465,5,27
BUS03,2025-05-15T12:24:00,40,422082,-3,700207,35,15
BUS03,2025-05-15T12:25:00,40,422174,-3,700519,56,57
BUS03,2025-05-15T12:26:00,40,422471,-3,700356,25,21
BUS03,2025-05-15T12:27:00,40,422838,-3,700556,43,15
BUS03,2025-05-15T12:28:00,40,422949,-3,700959,50,69
BUS03,2025-05-15T12:29:00,40,422917,-3,701196,36,68
BUS03,2025-05-15T12:30:00,40,422937,-3,700968,15,73
BUS03,2025-05-15T12:31:00,40,423169,-3,700969,44,84
BUS03,2025-05-15T12:32:00,40,422993,-3,701036,59,29
BUS03,2025-05-15T12:33:00,40,423202,-3,701192,0,00
BUS03,2025-05-15T12:34:00,40,423410,-3,701011,59,08
BUS03,2025-05-15T12:35:00,40,423799,-3,700913,55,72
BUS03,2025-05-15T12:36:00,40,423333,-3,701330,55,31
BUS03,2025-05-15T12:37:00,40,423280,-3,701464,11,19
BUS03,2025-05-15T12:38:00,40,423444,-3,701347,20,20
BUS03,2025-05-15T12:39:00,40,423224,-3,701018,39,39
BUS03,2025-05-15T12:40:00,40,423129,-3,701245,15,74
BUS03,2025-05-15T12:41:00,40,422836,-3,700982,1,16
BUS03,2025-05-15T12:42:00,40,423236,-3,700723,37,24
BUS03,2025-05-15T12:43:00,40,423521,-3,701147,24,95
BUS03,2025-05-15T12:44:00,40,423885,-3,701403,38,99
BUS03,2025-05-15T12:45:00,40,423593,-3,701211,16,54
BUS03,2025-05-15T12:46:00,40,423782,-3,701466,30,46
BUS03,2025-05-15T12:47:00,40,423895,-3,701841,14,50
BUS03,2025-05-15T12:48:00,40,424002,-3,702261,15,23
BUS03,2025-05-15T12:49:00,40,423562,-3,702728,51,00
BUS03,2025-05-15T12:50:00,40,423346,-3,702276,55,99
BUS03,2025-05-15T12:51:00,40,423739,-3,702462,35,91
BUS03,2025-05-15T12:52:00,40,423759,-3,702718,40,48
BUS03,2025-05-15T12:53:00,40,423694,-3,702648,35,45
BUS03,2025-05-15T12:54:00,40,423222,-3,703004,12,84
BUS03,2025-05-15T12:55:00,40,423642,-3,702795,50,32
BUS03,2025-05-15T12:56:00,40,423675,-3,703236,44,63
BUS03,2025-05-15T12:57:00,40,423563,-3,703155,31,69
BUS03,2025-05-15T12:58:00,40,423260,-3,703041,34,31
BUS03,2025-05-15T12:59:00,40,423193,-3,702847,34,66
BUS03,2025-05-15T13:00:00,40,423665,-3,702759,24,73
BUS03,2025-05-15T13:01:00,40,423461,-3,702752,50,85
BUS03,2025-05-15T13:02:00,40,423455,-3,703221,47,61
BUS03,2025-05-15T13:03:00,40,423754,-3,703143,35,75
BUS03,2025-05-15T13:04:00,40,423960,-3,702791,40,84
BUS03,2025-05-15T13:05:00,40,423502,-3,702422,38,42
BUS03,2025-05-15T13:06:00,40,423370,-3,702618,0,48
BUS03,2025-05-15T13:07:00,40,422952,-3,703037,0,00
BUS03,2025-05-15T13:08:00,40,422465,-3,702808,15,76
BUS03,2025-05-15T13:09:00,40,422000,-3,703291,22,58
BUS03,2025-05-15T13:10:00,40,421668,-3,703258,0,00
BUS03,2025-05-15T13:11:00,40,421261,-3,703532,1,96
