busId,timestamp,latitude,longitude,speed
BUS02,2025-05-15T17:15:00,40,421567,-3,695727,9,52
BUS02,2025-05-15T17:16:00,40,421805,-3,695983,51,79
BUS02,2025-05-15T17:17:00,40,421590,-3,695924,24,77
BUS02,2025-05-15T17:18:00,40,421537,-3,696247,49,86
BUS02,2025-05-15T17:19:00,40,421554,-3,695998,17,41
BUS02,2025-05-15T17:20:00,40,421496,-3,696468,48,02
BUS02,2025-05-15T17:21:00,40,421307,-3,696803,55,59
BUS02,2025-05-15T17:22:00,40,421173,-3,697043,4,14
BUS02,2025-05-15T17:23:00,40,420855,-3,697454,31,29
BUS02,2025-05-15T17:24:00,40,420660,-3,697804,50,11
BUS02,2025-05-15T17:25:00,40,420480,-3,697707,0,00
BUS02,2025-05-15T17:26:00,40,420597,-3,698091,46,11
BUS02,2025-05-15T17:27:00,40,421048,-3,697668,30,10
BUS02,2025-05-15T17:28:00,40,421218,-3,697521,34,42
BUS02,2025-05-15T17:29:00,40,421661,-3,697046,38,27
BUS02,2025-05-15T17:30:00,40,421602,-3,697482,0,00
BUS02,2025-05-15T17:31:00,40,421877,-3,697352,10,76
BUS02,2025-05-15T17:32:00,40,421694,-3,697612,4,60
BUS02,2025-05-15T17:33:00,40,421225,-3,697733,20,84
BUS02,2025-05-15T17:34:00,40,421347,-3,698157,35,95
BUS02,2025-05-15T17:35:00,40,421121,-3,697995,23,11
BUS02,2025-05-15T17:36:00,40,421057,-3,698170,11,02
BUS02,2025-05-15T17:37:00,40,420933,-3,697884,9,99
BUS02,2025-05-15T17:38:00,40,420487,-3,698263,50,37
BUS02,2025-05-15T17:39:00,40,420875,-3,698187,15,71
BUS02,2025-05-15T17:40:00,40,421021,-3,698289,0,00
BUS02,2025-05-15T17:41:00,40,420981,-3,697842,29,80
BUS02,2025-05-15T17:42:00,40,421057,-3,697996,9,57
BUS02,2025-05-15T17:43:00,40,420770,-3,698322,38,40
BUS03,2025-05-15T16:44:00,40,421585,-3,700101,16,49
BUS03,2025-05-15T16:45:00,40,421664,-3,700426,34,20
BUS03,2025-05-15T16:46:00,40,421624,-3,699931,44,15
BUS03,2025-05-15T16:47:00,40,421553,-3,699869,2,30
BUS03,2025-05-15T16:48:00,40,421466,-3,700080,43,82
BUS03,2025-05-15T16:49:00,40,421608,-3,699875,36,52
BUS03,2025-05-15T16:50:00,40,421166,-3,700145,45,97
BUS03,2025-05-15T16:51:00,40,421637,-3,699831,52,22
BUS03,2025-05-15T16:52:00,40,421656,-3,699791,27,64
BUS03,2025-05-15T16:53:00,40,421558,-3,700140,34,49
BUS03,2025-05-15T16:54:00,40,421563,-3,700509,1,60
BUS03,2025-05-15T16:55:00,40,421085,-3,700458,14,11
BUS03,2025-05-15T16:56:00,40,420882,-3,700167,1,32
BUS03,2025-05-15T16:57:00,40,420670,-3,700624,16,06
BUS03,2025-05-15T16:58:00,40,420630,-3,700468,27,84
BUS03,2025-05-15T16:59:00,40,420848,-3,700690,49,93
BUS03,2025-05-15T17:00:00,40,420813,-3,700727,5,11
BUS03,2025-05-15T17:01:00,40,421091,-3,700878,41,41
BUS03,2025-05-15T17:02:00,40,420983,-3,701286,13,65
BUS03,2025-05-15T17:03:00,40,421334,-3,701501,36,65
BUS03,2025-05-15T17:04:00,40,421400,-3,701413,34,01
BUS03,2025-05-15T17:05:00,40,420922,-3,701579,38,37
BUS03,2025-05-15T17:06:00,40,421346,-3,701562,55,84
BUS03,2025-05-15T17:07:00,40,421135,-3,701973,1,52
BUS03,2025-05-15T17:08:00,40,420718,-3,702311,5,01
BUS03,2025-05-15T17:09:00,40,420489,-3,701943,44,88
BUS03,2025-05-15T17:10:00,40,420338,-3,701493,36,48
BUS03,2025-05-15T17:11:00,40,420437,-3,701102,30,51
BUS03,2025-05-15T17:12:00,40,420289,-3,701268,18,39
BUS03,2025-05-15T17:13:00,40,420426,-3,701641,10,10
BUS03,2025-05-15T17:14:00,40,420772,-3,701763,41,83
BUS03,2025-05-15T17:15:00,40,421114,-3,701370,2,32
BUS03,2025-05-15T17:16:00,40,421197,-3,701589,47,66
BUS03,2025-05-15T17:17:00,40,421556,-3,701253,0,41
BUS03,2025-05-15T17:18:00,40,421810,-3,701556,59,88
BUS03,2025-05-15T17:19:00,40,422109,-3,702042,19,00
BUS03,2025-05-15T17:20:00,40,421917,-3,701965,22,28
BUS03,2025-05-15T17:21:00,40,421846,-3,701775,14,54
BUS03,2025-05-15T17:22:00,40,422114,-3,701915,9,29
BUS03,2025-05-15T17:23:00,40,421780,-3,702385,56,05
BUS03,2025-05-15T17:24:00,40,422147,-3,702155,3,97
BUS03,2025-05-15T17:25:00,40,421858,-3,702160,0,00
BUS03,2025-05-15T17:26:00,40,422119,-3,702454,15,10
BUS03,2025-05-15T17:27:00,40,422617,-3,702540,50,04
BUS03,2025-05-15T17:28:00,40,422161,-3,703002,15,28
BUS03,2025-05-15T17:29:00,40,422467,-3,702950,29,87
BUS03,2025-05-15T17:30:00,40,422689,-3,702987,31,17
BUS03,2025-05-15T17:31:00,40,423169,-3,703241,37,88
BUS03,2025-05-15T17:32:00,40,423523,-3,703138,51,11
BUS03,2025-05-15T17:33:00,40,423367,-3,702643,20,97
BUS03,2025-05-15T17:34:00,40,423352,-3,703138,0,00
BUS03,2025-05-15T17:35:00,40,423822,-3,703566,25,78
BUS03,2025-05-15T17:36:00,40,423697,-3,703399,42,88
BUS03,2025-05-15T17:37:00,40,423518,-3,703389,35,23
BUS03,2025-05-15T17:38:00,40,423338,-3,703531,4,75
BUS03,2025-05-15T17:39:00,40,423537,-3,703946,7,66
BUS03,2025-05-15T17:40:00,40,423554,-3,704429,10,55
BUS03,2025-05-15T17:41:00,40,423103,-3,704677,0,00
BUS03,2025-05-15T17:42:00,40,423447,-3,704796,5,08
BUS03,2025-05-15T17:43:00,40,423821,-3,704959,3,37
BUS01,2025-05-15T16:44:00,40,423855,-3,696057,38,05
BUS01,2025-05-15T16:45:00,40,424345,-3,696502,52,14
BUS01,2025-05-15T16:46:00,40,424070,-3,696418,27,14
BUS01,2025-05-15T16:47:00,40,424443,-3,696523,49,48
BUS01,2025-05-15T16:48:00,40,424130,-3,696294,20,21
BUS01,2025-05-15T16:49:00,40,424374,-3,696158,39,79
BUS01,2025-05-15T16:50:00,40,424393,-3,696161,50,38
BUS01,2025-05-15T16:51:00,40,424543,-3,695907,35,30
BUS01,2025-05-15T16:52:00,40,424214,-3,696404,46,02
BUS01,2025-05-15T16:53:00,40,423804,-3,696233,9,94
BUS01,2025-05-15T16:54:00,40,423694,-3,695792,54,42
BUS01,2025-05-15T16:55:00,40,423583,-3,696076,34,70
BUS01,2025-05-15T16:56:00,40,423766,-3,696176,10,31
BUS01,2025-05-15T16:57:00,40,423556,-3,696217,0,00
BUS01,2025-05-15T16:58:00,40,423121,-3,696439,29,09
BUS01,2025-05-15T16:59:00,40,423605,-3,696676,46,10
BUS01,2025-05-15T17:00:00,40,423748,-3,697141,25,78
BUS01,2025-05-15T17:01:00,40,424193,-3,696808,36,71
BUS01,2025-05-15T17:02:00,40,424227,-3,696582,36,22
BUS01,2025-05-15T17:03:00,40,424355,-3,696189,20,12
BUS01,2025-05-15T17:04:00,40,424323,-3,695965,53,89
BUS01,2025-05-15T17:05:00,40,424764,-3,695484,7,38
BUS01,2025-05-15T17:06:00,40,424721,-3,695574,36,56
BUS01,2025-05-15T17:07:00,40,425189,-3,696055,32,16
BUS01,2025-05-15T17:08:00,40,424802,-3,696101,59,84
BUS01,2025-05-15T17:09:00,40,424402,-3,696582,6,06
BUS01,2025-05-15T17:10:00,40,424809,-3,696888,39,67
BUS01,2025-05-15T17:11:00,40,424506,-3,696993,14,03
BUS01,2025-05-15T17:12:00,40,424745,-3,697059,0,99
BUS01,2025-05-15T17:13:00,40,425235,-3,697211,37,54
BUS01,2025-05-15T17:14:00,40,424964,-3,697338,7,79
BUS01,2025-05-15T17:15:00,40,424774,-3,696994,0,00
BUS01,2025-05-15T17:16:00,40,424610,-3,696890,7,58
BUS01,2025-05-15T17:17:00,40,424797,-3,696859,3,07
BUS01,2025-05-15T17:18:00,40,425164,-3,696477,25,33
BUS01,2025-05-15T17:19:00,40,425478,-3,696413,45,97
BUS01,2025-05-15T17:20:00,40,425033,-3,696082,46,17
BUS01,2025-05-15T17:21:00,40,425434,-3,695895,27,09
BUS01,2025-05-15T17:22:00,40,425144,-3,695588,49,17
BUS01,2025-05-15T17:23:00,40,425311,-3,695595,55,05
BUS01,2025-05-15T17:24:00,40,425394,-3,695142,47,11
BUS01,2025-05-15T17:25:00,40,425481,-3,695445,27,29
BUS01,2025-05-15T17:26:00,40,425867,-3,695444,54,78
BUS01,2025-05-15T17:27:00,40,425438,-3,695159,6,18
BUS01,2025-05-15T17:28:00,40,425782,-3,695471,29,77
BUS01,2025-05-15T17:29:00,40,426074,-3,695760,33,23
BUS01,2025-05-15T17:30:00,40,426025,-3,696014,55,06
BUS01,2025-05-15T17:31:00,40,425701,-3,695918,20,75
BUS01,2025-05-15T17:32:00,40,426088,-3,695639,24,43
BUS01,2025-05-15T17:33:00,40,426553,-3,695764,36,75
BUS01,2025-05-15T17:34:00,40,426989,-3,695691,19,69
BUS01,2025-05-15T17:35:00,40,427184,-3,695273,3,45
BUS01,2025-05-15T17:36:00,40,427442,-3,695079,43,06
BUS01,2025-05-15T17:37:00,40,427086,-3,695195,0,00
BUS01,2025-05-15T17:38:00,40,427281,-3,694921,44,45
BUS01,2025-05-15T17:39:00,40,427111,-3,695418,44,80
BUS01,2025-05-15T17:40:00,40,426647,-3,695332,17,63
BUS01,2025-05-15T17:41:00,40,426979,-3,694839,48,42
BUS01,2025-05-15T17:42:00,40,426831,-3,695322,32,14
BUS01,2025-05-15T17:43:00,40,426614,-3,694992,4,79
BUS02,2025-05-15T16:44:00,40,421624,-3,696794,6,76
BUS02,2025-05-15T16:45:00,40,421893,-3,696599,6,28
BUS02,2025-05-15T16:46:00,40,421773,-3,696358,23,04
BUS02,2025-05-15T16:47:00,40,422043,-3,696101,10,90
BUS02,2025-05-15T16:48:00,40,422052,-3,695870,46,00
BUS02,2025-05-15T16:49:00,40,421754,-3,695749,48,32
BUS02,2025-05-15T16:50:00,40,421815,-3,695830,25,46
BUS02,2025-05-15T16:51:00,40,421865,-3,696144,56,58
BUS02,2025-05-15T16:52:00,40,421619,-3,695665,48,53
BUS02,2025-05-15T16:53:00,40,421418,-3,695671,38,09
BUS02,2025-05-15T16:54:00,40,421856,-3,695704,7,95
BUS02,2025-05-15T16:55:00,40,421409,-3,696007,6,17
BUS02,2025-05-15T16:56:00,40,421016,-3,695624,21,92
BUS02,2025-05-15T16:57:00,40,421465,-3,695351,22,48
BUS02,2025-05-15T16:58:00,40,421424,-3,695305,30,28
BUS02,2025-05-15T16:59:00,40,421364,-3,695106,21,18
BUS02,2025-05-15T17:00:00,40,420957,-3,694918,10,18
BUS02,2025-05-15T17:01:00,40,421058,-3,694955,7,47
BUS02,2025-05-15T17:02:00,40,421289,-3,695398,6,63
BUS02,2025-05-15T17:03:00,40,420909,-3,695558,15,88
BUS02,2025-05-15T17:04:00,40,420517,-3,695178,58,40
BUS02,2025-05-15T17:05:00,40,420894,-3,695129,19,66
BUS02,2025-05-15T17:06:00,40,420525,-3,695029,58,71
BUS02,2025-05-15T17:07:00,40,420570,-3,694852,2,44
BUS02,2025-05-15T17:08:00,40,420791,-3,695283,5,48
BUS02,2025-05-15T17:09:00,40,421206,-3,694788,39,82
BUS02,2025-05-15T17:10:00,40,421621,-3,695170,45,74
BUS02,2025-05-15T17:11:00,40,421316,-3,694785,48,25
BUS02,2025-05-15T17:12:00,40,421266,-3,695264,30,60
BUS02,2025-05-15T17:13:00,40,421342,-3,694915,44,61
BUS02,2025-05-15T17:14:00,40,421209,-3,695243,4,81
BUS02,2025-05-15T17:15:00,40,421567,-3,695727,9,52
BUS02,2025-05-15T17:16:00,40,421805,-3,695983,51,79
BUS02,2025-05-15T17:17:00,40,421590,-3,695924,24,77
BUS02,2025-05-15T17:18:00,40,421537,-3,696247,49,86
BUS02,2025-05-15T17:19:00,40,421554,-3,695998,17,41
BUS02,2025-05-15T17:20:00,40,421496,-3,696468,48,02
BUS02,2025-05-15T17:21:00,40,421307,-3,696803,55,59
BUS02,2025-05-15T17:22:00,40,421173,-3,697043,4,14
BUS02,2025-05-15T17:23:00,40,420855,-3,697454,31,29
BUS02,2025-05-15T17:24:00,40,420660,-3,697804,50,11
BUS02,2025-05-15T17:25:00,40,420480,-3,697707,0,00
BUS02,2025-05-15T17:26:00,40,420597,-3,698091,46,11
BUS02,2025-05-15T17:27:00,40,421048,-3,697668,30,10
BUS02,2025-05-15T17:28:00,40,421218,-3,697521,34,42
BUS02,2025-05-15T17:29:00,40,421661,-3,697046,38,27
BUS02,2025-05-15T17:30:00,40,421602,-3,697482,0,00
BUS02,2025-05-15T17:31:00,40,421877,-3,697352,10,76
BUS02,2025-05-15T17:32:00,40,421694,-3,697612,4,60
BUS02,2025-05-15T17:33:00,40,421225,-3,697733,20,84
BUS02,2025-05-15T17:34:00,40,421347,-3,698157,35,95
BUS02,2025-05-15T17:35:00,40,421121,-3,697995,23,11
BUS02,2025-05-15T17:36:00,40,421057,-3,698170,11,02
BUS02,2025-05-15T17:37:00,40,420933,-3,697884,9,99
BUS02,2025-05-15T17:38:00,40,420487,-3,698263,50,37
BUS02,2025-05-15T17:39:00,40,420875,-3,698187,15,71
BUS02,2025-05-15T17:40:00,40,421021,-3,698289,0,00
BUS02,2025-05-15T17:41:00,40,420981,-3,697842,29,80
BUS02,2025-05-15T17:42:00,40,421057,-3,697996,9,57
BUS02,2025-05-15T17:43:00,40,420770,-3,698322,38,40
BUS03,2025-05-15T16:44:00,40,421585,-3,700101,16,49
BUS03,2025-05-15T16:45:00,40,421664,-3,700426,34,20
BUS03,2025-05-15T16:46:00,40,421624,-3,699931,44,15
BUS03,2025-05-15T16:47:00,40,421553,-3,699869,2,30
BUS03,2025-05-15T16:48:00,40,421466,-3,700080,43,82
BUS03,2025-05-15T16:49:00,40,421608,-3,699875,36,52
BUS03,2025-05-15T16:50:00,40,421166,-3,700145,45,97
BUS03,2025-05-15T16:51:00,40,421637,-3,699831,52,22
BUS03,2025-05-15T16:52:00,40,421656,-3,699791,27,64
BUS03,2025-05-15T16:53:00,40,421558,-3,700140,34,49
BUS03,2025-05-15T16:54:00,40,421563,-3,700509,1,60
BUS03,2025-05-15T16:55:00,40,421085,-3,700458,14,11
BUS03,2025-05-15T16:56:00,40,420882,-3,700167,1,32
BUS03,2025-05-15T16:57:00,40,420670,-3,700624,16,06
BUS03,2025-05-15T16:58:00,40,420630,-3,700468,27,84
BUS03,2025-05-15T16:59:00,40,420848,-3,700690,49,93
BUS03,2025-05-15T17:00:00,40,420813,-3,700727,5,11
BUS03,2025-05-15T17:01:00,40,421091,-3,700878,41,41
BUS03,2025-05-15T17:02:00,40,420983,-3,701286,13,65
BUS03,2025-05-15T17:03:00,40,421334,-3,701501,36,65
BUS03,2025-05-15T17:04:00,40,421400,-3,701413,34,01
BUS03,2025-05-15T17:05:00,40,420922,-3,701579,38,37
BUS03,2025-05-15T17:06:00,40,421346,-3,701562,55,84
BUS03,2025-05-15T17:07:00,40,421135,-3,701973,1,52
BUS03,2025-05-15T17:08:00,40,420718,-3,702311,5,01
BUS03,2025-05-15T17:09:00,40,420489,-3,701943,44,88
BUS03,2025-05-15T17:10:00,40,420338,-3,701493,36,48
BUS03,2025-05-15T17:11:00,40,420437,-3,701102,30,51
BUS03,2025-05-15T17:12:00,40,420289,-3,701268,18,39
BUS03,2025-05-15T17:13:00,40,420426,-3,701641,10,10
BUS03,2025-05-15T17:14:00,40,420772,-3,701763,41,83
BUS03,2025-05-15T17:15:00,40,421114,-3,701370,2,32
BUS03,2025-05-15T17:16:00,40,421197,-3,701589,47,66
BUS03,2025-05-15T17:17:00,40,421556,-3,701253,0,41
BUS03,2025-05-15T17:18:00,40,421810,-3,701556,59,88
BUS03,2025-05-15T17:19:00,40,422109,-3,702042,19,00
BUS03,2025-05-15T17:20:00,40,421917,-3,701965,22,28
BUS03,2025-05-15T17:21:00,40,421846,-3,701775,14,54
BUS03,2025-05-15T17:22:00,40,422114,-3,701915,9,29
BUS03,2025-05-15T17:23:00,40,421780,-3,702385,56,05
BUS03,2025-05-15T17:24:00,40,422147,-3,702155,3,97
BUS03,2025-05-15T17:25:00,40,421858,-3,702160,0,00
BUS03,2025-05-15T17:26:00,40,422119,-3,702454,15,10
BUS03,2025-05-15T17:27:00,40,422617,-3,702540,50,04
BUS03,2025-05-15T17:28:00,40,422161,-3,703002,15,28
BUS03,2025-05-15T17:29:00,40,422467,-3,702950,29,87
BUS03,2025-05-15T17:30:00,40,422689,-3,702987,31,17
BUS03,2025-05-15T17:31:00,40,423169,-3,703241,37,88
BUS03,2025-05-15T17:32:00,40,423523,-3,703138,51,11
BUS03,2025-05-15T17:33:00,40,423367,-3,702643,20,97
BUS03,2025-05-15T17:34:00,40,423352,-3,703138,0,00
BUS03,2025-05-15T17:35:00,40,423822,-3,703566,25,78
BUS03,2025-05-15T17:36:00,40,423697,-3,703399,42,88
BUS03,2025-05-15T17:37:00,40,423518,-3,703389,35,23
BUS03,2025-05-15T17:38:00,40,423338,-3,703531,4,75
BUS03,2025-05-15T17:39:00,40,423537,-3,703946,7,66
BUS03,2025-05-15T17:40:00,40,423554,-3,704429,10,55
BUS03,2025-05-15T17:41:00,40,423103,-3,704677,0,00
BUS03,2025-05-15T17:42:00,40,423447,-3,704796,5,08
BUS03,2025-05-15T17:43:00,40,423821,-3,704959,3,37
